ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1767371700,90741.29,90800.00,90483.01,90524.00,187.0717,0.0001,0.00005,0.5,0.0,1000000
1767372000,90524.00,90629.29,90050.38,90139.77,249.2589,0.0001,0.00005,0.5,0.0,1000000
1767372300,90139.77,90317.61,90000.06,90258.84,121.2564,0.0001,0.00005,0.5,0.0,1000000
1767372600,90258.83,90312.97,89901.85,90150.71,134.1250,0.0001,0.00005,0.5,0.0,1000000
1767372900,90150.71,90444.58,90149.69,90376.05,129.2097,0.0001,0.00005,0.5,0.0,1000000
1767373200,90376.05,90689.87,90349.44,90650.00,208.7622,0.0001,0.00005,0.5,0.0,1000000
1767373500,90649.99,90730.00,90500.00,90585.30,122.9940,0.0001,0.00005,0.5,0.0,1000000
1767373800,90585.30,90727.52,90502.06,90627.00,101.6601,0.0001,0.00005,0.5,0.0,1000000
1767374100,90627.00,90961.81,90620.00,90853.02,237.3793,0.0001,0.00005,0.5,0.0,1000000
1767374400,90853.02,90913.85,90620.00,90627.51,149.1967,0.0001,0.00005,0.5,0.0,1000000
1767374700,90627.50,90654.70,90528.46,90604.51,84.7881,0.0001,0.00005,0.5,0.0,1000000
1767375000,90604.50,90695.76,90358.00,90447.94,136.1130,0.0001,0.00005,0.5,0.0,1000000
1767375300,90447.93,90560.04,90394.74,90470.28,59.0145,0.0001,0.00005,0.5,0.0,1000000
1767375600,90470.28,90556.00,90415.09,90519.31,34.8305,0.0001,0.00005,0.5,0.0,1000000
1767375900,90519.30,90563.04,90250.76,90258.57,92.2505,0.0001,0.00005,0.5,0.0,1000000
1767376200,90258.57,90378.42,90185.43,90347.43,73.3373,0.0001,0.00005,0.5,0.0,1000000
1767376500,90347.43,90400.00,90301.52,90370.52,36.1659,0.0001,0.00005,0.5,0.0,1000000
1767376800,90370.52,90546.61,90339.78,90546.60,66.8263,0.0001,0.00005,0.5,0.0,1000000
1767377100,90546.61,90555.99,90290.34,90312.16,59.7386,0.0001,0.00005,0.5,0.0,1000000
1767377400,90312.15,90355.00,90231.82,90352.41,62.2743,0.0001,0.00005,0.5,0.0,1000000
1767377700,90352.41,90515.07,90313.32,90463.22,84.8373,0.0001,0.00005,0.5,0.0,1000000
1767378000,90463.22,90550.00,90355.02,90355.02,44.2337,0.0001,0.00005,0.5,0.0,1000000
1767378300,90355.01,90361.50,90260.00,90306.00,50.1640,0.0001,0.00005,0.5,0.0,1000000
1767378600,90305.99,90327.51,90125.99,90133.72,59.8663,0.0001,0.00005,0.5,0.0,1000000
1767378900,90133.72,90200.00,90000.00,90129.59,125.4032,0.0001,0.00005,0.5,0.0,1000000
1767379200,90129.59,90144.27,89974.23,90013.14,44.2312,0.0001,0.00005,0.5,0.0,1000000
1767379500,90013.14,90092.64,89812.59,89854.19,77.0805,0.0001,0.00005,0.5,0.0,1000000
1767379800,89854.18,89854.19,89552.18,89708.39,113.6611,0.0001,0.00005,0.5,0.0,1000000
1767380100,89708.39,89860.00,89623.92,89773.10,58.9132,0.0001,0.00005,0.5,0.0,1000000
1767380400,89773.10,89821.38,89650.00,89702.48,71.2415,0.0001,0.00005,0.5,0.0,1000000
1767380700,89702.47,89907.66,89700.00,89870.29,48.8902,0.0001,0.00005,0.5,0.0,1000000
1767381000,89870.28,90006.00,89806.39,89982.72,50.2954,0.0001,0.00005,0.5,0.0,1000000
1767381300,89982.73,90157.03,89951.96,90011.94,50.2028,0.0001,0.00005,0.5,0.0,1000000
1767381600,90011.94,90046.38,89935.87,89935.87,34.8766,0.0001,0.00005,0.5,0.0,1000000
1767381900,89935.88,89975.48,89850.00,89960.01,34.0895,0.0001,0.00005,0.5,0.0,1000000
1767382200,89960.01,90075.00,89940.71,89951.48,37.5727,0.0001,0.00005,0.5,0.0,1000000
1767382500,89951.49,90067.78,89878.07,90060.18,37.5373,0.0001,0.00005,0.5,0.0,1000000
1767382800,90060.18,90075.00,90001.88,90001.89,16.6349,0.0001,0.00005,0.5,0.0,1000000
1767383100,90001.89,90109.93,89980.01,90015.71,40.7200,0.0001,0.00005,0.5,0.0,1000000
1767383400,90015.71,90015.72,89918.92,89952.40,31.6575,0.0001,0.00005,0.5,0.0,1000000
1767383700,89952.40,89985.44,89864.59,89897.23,31.8133,0.0001,0.00005,0.5,0.0,1000000
1767384000,89897.23,90000.00,89850.01,89912.24,34.8034,0.0001,0.00005,0.5,0.0,1000000
1767384300,89912.24,89950.88,89801.53,89817.21,59.4233,0.0001,0.00005,0.5,0.0,1000000
1767384600,89817.21,90075.00,89799.60,90070.50,68.6640,0.0001,0.00005,0.5,0.0,1000000
1767384900,90070.49,90075.00,89880.92,90005.96,46.3625,0.0001,0.00005,0.5,0.0,1000000
1767385200,90005.96,90075.00,89945.34,90006.71,27.9979,0.0001,0.00005,0.5,0.0,1000000
1767385500,90006.71,90006.71,89891.66,89891.67,37.9156,0.0001,0.00005,0.5,0.0,1000000
1767385800,89891.66,89907.66,89812.71,89884.84,37.3003,0.0001,0.00005,0.5,0.0,1000000
1767386100,89884.84,89946.46,89875.08,89903.52,18.1203,0.0001,0.00005,0.5,0.0,1000000
1767386400,89903.51,89959.65,89874.74,89901.85,24.0044,0.0001,0.00005,0.5,0.0,1000000
1767386700,89901.85,89936.29,89768.00,89770.50,48.4338,0.0001,0.00005,0.5,0.0,1000000
1767387000,89770.49,89774.98,89650.00,89661.05,57.1914,0.0001,0.00005,0.5,0.0,1000000
1767387300,89661.05,89793.54,89636.77,89740.00,77.8542,0.0001,0.00005,0.5,0.0,1000000
1767387600,89740.01,89824.99,89728.37,89810.00,15.9716,0.0001,0.00005,0.5,0.0,1000000
1767387900,89810.00,89824.99,89776.57,89781.04,13.5434,0.0001,0.00005,0.5,0.0,1000000
1767388200,89780.97,89813.06,89748.23,89813.05,19.1552,0.0001,0.00005,0.5,0.0,1000000
1767388500,89813.06,89860.97,89796.47,89860.97,21.0561,0.0001,0.00005,0.5,0.0,1000000
1767388800,89860.96,89934.18,89856.75,89918.65,16.1401,0.0001,0.00005,0.5,0.0,1000000
1767389100,89918.64,90023.85,89918.64,89983.31,18.5473,0.0001,0.00005,0.5,0.0,1000000
1767389400,89983.31,89989.48,89963.98,89970.34,18.2998,0.0001,0.00005,0.5,0.0,1000000
1767389700,89970.33,89970.34,89875.50,89893.69,21.2344,0.0001,0.00005,0.5,0.0,1000000
1767390000,89893.69,89953.50,89893.68,89953.50,28.3052,0.0001,0.00005,0.5,0.0,1000000
1767390300,89953.50,89988.24,89952.01,89977.51,33.7779,0.0001,0.00005,0.5,0.0,1000000
1767390600,89977.51,90175.01,89912.00,90103.43,79.5490,0.0001,0.00005,0.5,0.0,1000000
1767390900,90103.44,90133.50,90065.79,90065.80,45.3051,0.0001,0.00005,0.5,0.0,1000000
1767391200,90065.80,90240.00,90026.54,90234.73,61.6125,0.0001,0.00005,0.5,0.0,1000000
1767391500,90234.73,90347.74,90144.99,90206.25,87.5031,0.0001,0.00005,0.5,0.0,1000000
1767391800,90206.25,90216.73,90096.76,90124.00,32.1604,0.0001,0.00005,0.5,0.0,1000000
1767392100,90124.01,90190.52,90092.00,90190.51,10.3189,0.0001,0.00005,0.5,0.0,1000000
1767392400,90190.52,90222.99,90119.20,90156.18,21.5685,0.0001,0.00005,0.5,0.0,1000000
1767392700,90156.19,90156.19,90122.81,90130.88,7.1285,0.0001,0.00005,0.5,0.0,1000000
1767393000,90130.87,90216.00,90069.03,90069.04,30.3465,0.0001,0.00005,0.5,0.0,1000000
1767393300,90069.04,90219.96,90056.67,90215.49,42.6273,0.0001,0.00005,0.5,0.0,1000000
1767393600,90215.48,90339.34,90202.00,90307.61,21.4712,0.0001,0.00005,0.5,0.0,1000000
1767393900,90307.62,90400.00,90272.20,90305.45,53.5338,0.0001,0.00005,0.5,0.0,1000000
1767394200,90305.46,90305.46,90246.83,90266.20,16.8746,0.0001,0.00005,0.5,0.0,1000000
1767394500,90266.20,90267.81,90171.51,90195.37,24.5421,0.0001,0.00005,0.5,0.0,1000000
1767394800,90195.37,90201.67,90139.13,90179.21,13.5513,0.0001,0.00005,0.5,0.0,1000000
1767395100,90179.22,90187.02,90142.01,90142.01,13.6152,0.0001,0.00005,0.5,0.0,1000000
1767395400,90142.01,90142.01,90088.00,90088.00,9.1322,0.0001,0.00005,0.5,0.0,1000000
1767395700,90088.00,90135.47,90088.00,90105.91,14.1018,0.0001,0.00005,0.5,0.0,1000000
1767396000,90105.91,90105.92,89941.49,89950.87,57.1534,0.0001,0.00005,0.5,0.0,1000000
1767396300,89950.87,89974.92,89933.96,89942.00,15.6858,0.0001,0.00005,0.5,0.0,1000000
1767396600,89942.00,89957.18,89933.96,89933.96,24.3824,0.0001,0.00005,0.5,0.0,1000000
1767396900,89933.96,89995.99,89902.16,89986.99,41.3090,0.0001,0.00005,0.5,0.0,1000000
1767397200,89986.98,89986.98,89945.91,89965.38,13.9740,0.0001,0.00005,0.5,0.0,1000000
1767397500,89965.37,89965.38,89922.38,89922.41,10.0730,0.0001,0.00005,0.5,0.0,1000000
1767397800,89922.40,89980.00,89922.40,89979.99,10.6323,0.0001,0.00005,0.5,0.0,1000000
1767398100,89980.00,90026.58,89950.66,89995.13,25.4582,0.0001,0.00005,0.5,0.0,1000000
1767398400,89995.14,90036.57,89983.86,90036.57,13.4094,0.0001,0.00005,0.5,0.0,1000000
1767398700,90036.57,90105.92,90036.56,90074.72,23.0778,0.0001,0.00005,0.5,0.0,1000000
1767399000,90074.72,90133.63,90046.16,90046.16,15.3216,0.0001,0.00005,0.5,0.0,1000000
1767399300,90046.17,90046.17,89966.48,89966.49,39.4361,0.0001,0.00005,0.5,0.0,1000000
1767399600,89966.49,90082.36,89966.48,90082.35,14.3593,0.0001,0.00005,0.5,0.0,1000000
1767399900,90082.36,90096.77,90017.21,90087.45,47.9203,0.0001,0.00005,0.5,0.0,1000000
1767400200,90087.46,90087.46,90042.18,90054.39,28.3489,0.0001,0.00005,0.5,0.0,1000000
1767400500,90054.38,90067.24,90026.83,90053.54,26.6376,0.0001,0.00005,0.5,0.0,1000000
1767400800,90053.53,90110.00,90030.58,90079.53,22.9273,0.0001,0.00005,0.5,0.0,1000000
1767401100,90079.53,90123.76,90062.76,90099.59,29.8002,0.0001,0.00005,0.5,0.0,1000000
1767401400,90099.59,90192.00,90099.59,90192.00,23.7567,0.0001,0.00005,0.5,0.0,1000000
1767401700,90192.00,90195.77,90130.00,90156.19,13.5271,0.0001,0.00005,0.5,0.0,1000000
1767402000,90156.19,90180.04,90141.31,90174.69,16.4023,0.0001,0.00005,0.5,0.0,1000000
1767402300,90174.69,90185.14,90136.85,90179.50,8.9146,0.0001,0.00005,0.5,0.0,1000000
1767402600,90179.51,90231.83,90179.50,90231.83,17.5163,0.0001,0.00005,0.5,0.0,1000000
1767402900,90231.83,90231.92,90170.31,90171.19,37.2156,0.0001,0.00005,0.5,0.0,1000000
1767403200,90171.19,90171.19,90080.77,90085.84,26.0134,0.0001,0.00005,0.5,0.0,1000000
1767403500,90085.84,90099.48,90077.69,90079.95,20.0204,0.0001,0.00005,0.5,0.0,1000000
1767403800,90079.95,90156.19,90079.93,90142.77,14.9133,0.0001,0.00005,0.5,0.0,1000000
1767404100,90142.78,90188.67,90142.77,90188.67,11.0463,0.0001,0.00005,0.5,0.0,1000000
1767404400,90188.67,90188.67,90156.18,90165.99,13.9226,0.0001,0.00005,0.5,0.0,1000000
1767404700,90165.99,90224.53,90165.99,90187.01,29.2975,0.0001,0.00005,0.5,0.0,1000000
1767405000,90187.01,90196.49,90170.04,90170.04,14.3206,0.0001,0.00005,0.5,0.0,1000000
1767405300,90170.05,90292.87,90170.04,90282.69,26.7946,0.0001,0.00005,0.5,0.0,1000000
1767405600,90282.68,90282.69,90153.53,90153.53,29.7913,0.0001,0.00005,0.5,0.0,1000000
1767405900,90153.53,90203.03,90149.99,90149.99,17.9990,0.0001,0.00005,0.5,0.0,1000000
1767406200,90149.99,90168.43,90129.53,90166.38,19.7685,0.0001,0.00005,0.5,0.0,1000000
1767406500,90166.38,90168.00,90148.00,90168.00,9.8538,0.0001,0.00005,0.5,0.0,1000000
1767406800,90167.99,90270.00,90152.00,90269.99,15.1615,0.0001,0.00005,0.5,0.0,1000000
1767407100,90269.99,90269.99,90194.87,90261.48,21.8532,0.0001,0.00005,0.5,0.0,1000000
1767407400,90261.47,90330.70,90243.72,90274.01,30.3756,0.0001,0.00005,0.5,0.0,1000000
1767407700,90274.01,90300.00,90261.26,90300.00,21.9448,0.0001,0.00005,0.5,0.0,1000000
1767408000,90299.99,90300.00,90287.94,90300.00,12.4681,0.0001,0.00005,0.5,0.0,1000000
1767408300,90299.99,90418.32,90299.99,90380.61,46.2692,0.0001,0.00005,0.5,0.0,1000000
