ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1728126000,62213.85,62233.09,62169.53,62180.0,161.27568,0.0,0.0,0.0,0.0,0.0
1728129600,62179.99,62304.0,62179.99,62302.03,230.69463,0.0,0.0,0.0,0.0,0.0
1728133200,62302.02,62370.56,62100.0,62153.35,469.51747,0.0,0.0,0.0,0.0,0.0
1728136800,62153.35,62239.09,62100.07,62196.01,391.8712,0.0,0.0,0.0,0.0,0.0
1728140400,62196.0,62220.0,62119.2,62167.66,225.57254,0.0,0.0,0.0,0.0,0.0
1728144000,62167.65,62180.0,61958.39,61958.39,558.60491,0.0,0.0,0.0,0.0,0.0
1728147600,61958.4,62030.0,61908.0,62016.01,222.1835,0.0,0.0,0.0,0.0,0.0
1728151200,62016.01,62050.0,61840.01,61864.0,274.26427,0.0,0.0,0.0,0.0,0.0
1728154800,61864.0,61900.0,61790.0,61848.48,353.76316,0.0,0.0,0.0,0.0,0.0
1728158400,61848.48,61848.49,61700.0,61723.38,359.51629,0.0,0.0,0.0,0.0,0.0
1728162000,61723.39,61939.4,61706.0,61857.64,250.4932,0.0,0.0,0.0,0.0,0.0
1728165600,61857.65,62089.99,61850.29,62039.52,231.51808,0.0,0.0,0.0,0.0,0.0
1728169200,62039.52,62100.0,61980.33,62058.0,173.20865,0.0,0.0,0.0,0.0,0.0
1728172800,62058.01,62088.17,61888.46,61920.0,191.30107,0.0,0.0,0.0,0.0,0.0
1728176400,61919.99,62150.0,61919.99,62081.01,247.54462,0.0,0.0,0.0,0.0,0.0
1728180000,62081.01,62115.99,61940.11,61966.01,199.51399,0.0,0.0,0.0,0.0,0.0
1728183600,61966.01,62020.0,61876.0,61878.66,244.29144,0.0,0.0,0.0,0.0,0.0
1728187200,61878.66,61966.25,61798.97,61878.03,273.7521,0.0,0.0,0.0,0.0,0.0
1728190800,61878.03,61974.69,61845.07,61938.51,150.78816,0.0,0.0,0.0,0.0,0.0
1728194400,61938.51,62010.0,61879.92,61961.99,390.35484,0.0,0.0,0.0,0.0,0.0
1728198000,61962.0,62001.99,61948.02,61949.01,92.16551,0.0,0.0,0.0,0.0,0.0
1728201600,61949.01,62070.0,61922.0,61989.81,243.41255,0.0,0.0,0.0,0.0,0.0
1728205200,61989.81,62176.75,61976.52,62066.38,280.81292,0.0,0.0,0.0,0.0,0.0
1728208800,62066.38,62079.0,62006.55,62023.83,218.64231,0.0,0.0,0.0,0.0,0.0
1728212400,62023.84,62145.0,62012.0,62101.92,193.91457,0.0,0.0,0.0,0.0,0.0
1728216000,62101.92,62230.0,62065.31,62222.0,499.05718,0.0,0.0,0.0,0.0,0.0
1728219600,62221.99,62371.05,62221.99,62257.73,684.22241,0.0,0.0,0.0,0.0,0.0
1728223200,62257.73,62777.0,62196.0,62715.99,968.70462,0.0,0.0,0.0,0.0,0.0
1728226800,62716.0,62766.22,62444.0,62720.01,911.02124,0.0,0.0,0.0,0.0,0.0
1728230400,62720.01,62927.87,62597.5,62602.0,709.17287,0.0,0.0,0.0,0.0,0.0
1728234000,62602.01,62760.01,62550.0,62591.2,364.35832,0.0,0.0,0.0,0.0,0.0
1728237600,62591.2,62765.0,62590.91,62718.36,250.01336,0.0,0.0,0.0,0.0,0.0
1728241200,62718.37,62975.0,62590.0,62631.38,358.18016,0.0,0.0,0.0,0.0,0.0
1728244800,62631.38,62753.86,62585.0,62620.62,219.43399,0.0,0.0,0.0,0.0,0.0
1728248400,62620.62,62658.23,62302.0,62303.03,433.39775,0.0,0.0,0.0,0.0,0.0
1728252000,62303.04,62624.03,62303.03,62618.85,231.96477,0.0,0.0,0.0,0.0,0.0
1728255600,62618.84,62912.33,62618.84,62819.91,550.84102,0.0,0.0,0.0,0.0,0.0
1728259200,62819.91,63718.84,62657.44,63677.98,1704.3351,0.0,0.0,0.0,0.0,0.0
1728262800,63677.98,63970.19,63660.0,63819.0,1335.9692,0.0,0.0,0.0,0.0,0.0
1728266400,63819.0,63948.46,63597.22,63637.29,773.41171,0.0,0.0,0.0,0.0,0.0
1728270000,63637.29,63769.84,63345.97,63530.51,642.28798,0.0,0.0,0.0,0.0,0.0
1728273600,63530.51,63670.0,63462.88,63466.66,309.55226,0.0,0.0,0.0,0.0,0.0
1728277200,63466.67,63628.0,63300.48,63380.01,485.61573,0.0,0.0,0.0,0.0,0.0
1728280800,63380.0,63753.91,63312.0,63706.0,653.60056,0.0,0.0,0.0,0.0,0.0
1728284400,63705.99,63710.56,63452.01,63531.99,666.26925,0.0,0.0,0.0,0.0,0.0
1728288000,63532.0,63706.0,63520.0,63554.62,529.85189,0.0,0.0,0.0,0.0,0.0
1728291600,63554.62,63554.63,63088.0,63210.83,1154.64233,0.0,0.0,0.0,0.0,0.0
1728295200,63210.82,63222.0,62865.09,62891.48,1095.22985,0.0,0.0,0.0,0.0,0.0
1728298800,62891.49,63179.99,62649.95,63135.44,1677.47151,0.0,0.0,0.0,0.0,0.0
1728302400,63135.45,63135.45,62834.03,62883.33,724.06922,0.0,0.0,0.0,0.0,0.0
1728306000,62883.32,63566.67,62825.37,63457.36,1393.04464,0.0,0.0,0.0,0.0,0.0
1728309600,63457.37,64478.19,63457.37,63991.89,3989.25639,0.0,0.0,0.0,0.0,0.0
1728313200,63991.89,63995.0,63525.0,63651.6,1496.13836,0.0,0.0,0.0,0.0,0.0
1728316800,63651.59,63874.65,63427.96,63819.9,793.57942,0.0,0.0,0.0,0.0,0.0
1728320400,63819.91,63906.57,63519.99,63819.99,751.04511,0.0,0.0,0.0,0.0,0.0
1728324000,63820.0,63822.49,62735.9,62848.0,1494.26538,0.0,0.0,0.0,0.0,0.0
1728327600,62848.0,63468.72,62848.0,63382.0,1055.60592,0.0,0.0,0.0,0.0,0.0
1728331200,63381.99,63410.0,62984.29,63020.0,457.18377,0.0,0.0,0.0,0.0,0.0
