ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1769234400,89775.20,89784.88,89723.57,89744.49,144.7035,0.00001722,0.00005000,0.5000,0.000000,1000000
1769235300,89744.49,89744.49,89602.22,89649.99,157.4649,0.00001722,0.00005000,0.5000,0.000000,1000000
1769236200,89649.99,89677.51,89642.70,89671.76,56.5184,0.00001722,0.00005000,0.5000,0.000000,1000000
1769237100,89671.75,89673.91,89649.32,89649.32,61.5531,0.00001722,0.00005000,0.5000,0.000000,1000000
1769238000,89649.33,89657.77,89630.00,89657.77,27.3246,0.00001722,0.00005000,0.5000,0.000000,1000000
1769238900,89657.77,89657.77,89572.81,89604.88,114.5199,0.00001722,0.00005000,0.5000,0.000000,1000000
1769239800,89604.89,89657.77,89600.00,89657.76,26.9202,0.00001722,0.00005000,0.5000,0.000000,1000000
1769240700,89657.76,89692.31,89601.28,89620.10,85.9283,0.00001722,0.00005000,0.5000,0.000000,1000000
1769241600,89620.11,89641.44,89583.02,89615.86,76.8353,0.00001722,0.00005000,0.5000,0.000000,1000000
1769242500,89615.87,89615.87,89615.85,89615.86,13.7679,0.00001722,0.00005000,0.5000,0.000000,1000000
1769243400,89615.85,89663.22,89615.85,89663.22,36.6823,0.00001722,0.00005000,0.5000,0.000000,1000000
1769244300,89663.21,89686.43,89634.19,89660.88,63.0055,0.00001722,0.00005000,0.5000,0.000000,1000000
1769245200,89660.88,89660.88,89620.00,89640.45,22.3765,0.00001722,0.00005000,0.5000,0.000000,1000000
1769246100,89640.45,89640.45,89610.20,89620.68,20.2408,0.00001722,0.00005000,0.5000,0.000000,1000000
1769247000,89620.69,89620.69,89600.00,89613.66,67.2017,0.00001722,0.00005000,0.5000,0.000000,1000000
1769247900,89613.66,89613.66,89600.00,89600.00,16.7944,0.00001722,0.00005000,0.5000,0.000000,1000000
1769248800,89600.01,89654.79,89600.00,89629.18,26.1904,0.00001722,0.00005000,0.5000,0.000000,1000000
1769249700,89629.18,89629.19,89620.42,89620.42,9.2119,0.00001722,0.00005000,0.5000,0.000000,1000000
1769250600,89620.43,89626.71,89577.97,89602.24,28.5241,0.00001722,0.00005000,0.5000,0.000000,1000000
