ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1709726400,67301.31,67592.31,64664.92,65929.5,6219.00753,0.0,0.0,0.0,0.0,0.0
1709730000,65929.5,66639.06,65316.19,66327.48,4751.28348,0.0,0.0,0.0,0.0,0.0
1709733600,66327.47,67219.77,65870.0,65896.75,5715.4086,0.0,0.0,0.0,0.0,0.0
1709737200,65896.76,66680.91,65280.99,66481.12,4714.26463,0.0,0.0,0.0,0.0,0.0
1709740800,66481.12,67120.04,66221.1,67086.0,2776.03654,0.0,0.0,0.0,0.0,0.0
1709744400,67086.01,67347.0,66647.19,67324.84,2524.22632,0.0,0.0,0.0,0.0,0.0
1709748000,67324.84,67465.0,66610.0,67084.18,2652.16765,0.0,0.0,0.0,0.0,0.0
1709751600,67084.18,67230.0,66624.39,66739.48,2722.33168,0.0,0.0,0.0,0.0,0.0
1709755200,66739.49,67363.58,66661.1,66888.24,2582.13217,0.0,0.0,0.0,0.0,0.0
1709758800,66888.23,66888.24,66280.0,66417.72,2069.90107,0.0,0.0,0.0,0.0,0.0
1709762400,66417.72,66482.54,65896.25,65916.53,1354.44475,0.0,0.0,0.0,0.0,0.0
1709766000,65916.53,66256.34,65714.17,66074.04,1636.7255,0.0,0.0,0.0,0.0,0.0
1709769600,66074.04,66250.06,65700.79,66198.31,1799.35933,0.0,0.0,0.0,0.0,0.0
1709773200,66198.3,66430.0,65551.0,66410.0,2168.47032,0.0,0.0,0.0,0.0,0.0
1709776800,66409.99,66467.88,65870.0,66101.1,2187.63959,0.0,0.0,0.0,0.0,0.0
1709780400,66101.1,66374.7,65836.86,65847.29,1593.53388,0.0,0.0,0.0,0.0,0.0
1709784000,65847.3,66164.75,65657.59,65843.57,1430.36769,0.0,0.0,0.0,0.0,0.0
1709787600,65843.58,66123.06,65662.72,65800.0,1692.79854,0.0,0.0,0.0,0.0,0.0
1709791200,65800.0,66192.4,65675.1,65871.97,1682.0843,0.0,0.0,0.0,0.0,0.0
1709794800,65871.98,66469.05,65781.1,66387.78,1873.85566,0.0,0.0,0.0,0.0,0.0
1709798400,66387.77,67014.0,66341.11,66665.41,2797.61595,0.0,0.0,0.0,0.0,0.0
1709802000,66665.4,66893.69,66523.14,66710.32,1520.84473,0.0,0.0,0.0,0.0,0.0
1709805600,66710.33,66944.15,66634.74,66898.35,1567.938,0.0,0.0,0.0,0.0,0.0
1709809200,66898.35,67275.2,66456.27,66905.34,2676.26362,0.0,0.0,0.0,0.0,0.0
1709812800,66905.34,67113.9,66575.52,66712.44,2108.22933,0.0,0.0,0.0,0.0,0.0
1709816400,66712.43,67010.0,66592.52,66905.69,1732.19859,0.0,0.0,0.0,0.0,0.0
1709820000,66905.68,67899.0,66541.1,67024.98,6281.95117,0.0,0.0,0.0,0.0,0.0
1709823600,67024.99,67579.31,66750.0,67260.01,3483.08736,0.0,0.0,0.0,0.0,0.0
1709827200,67260.01,67466.07,67012.0,67304.02,2585.16985,0.0,0.0,0.0,0.0,0.0
1709830800,67304.01,67980.0,67224.46,67592.92,3522.57966,0.0,0.0,0.0,0.0,0.0
1709834400,67592.92,67770.0,67416.01,67601.21,1720.96441,0.0,0.0,0.0,0.0,0.0
1709838000,67601.21,67848.48,67215.7,67498.02,1718.73107,0.0,0.0,0.0,0.0,0.0
1709841600,67498.03,67914.74,67461.1,67537.67,2307.3783,0.0,0.0,0.0,0.0,0.0
1709845200,67537.67,67574.62,67061.1,67239.67,2266.6622,0.0,0.0,0.0,0.0,0.0
1709848800,67239.68,67481.1,66970.02,67102.18,1093.59733,0.0,0.0,0.0,0.0,0.0
1709852400,67102.19,67167.67,66810.32,66823.17,1248.56602,0.0,0.0,0.0,0.0,0.0
1709856000,66823.18,67107.49,66757.0,67072.65,1571.12888,0.0,0.0,0.0,0.0,0.0
1709859600,67072.65,67256.18,66810.89,66936.02,1716.73892,0.0,0.0,0.0,0.0,0.0
1709863200,66936.01,67120.13,66833.47,67117.37,1145.2203,0.0,0.0,0.0,0.0,0.0
1709866800,67117.37,67254.22,66988.96,67156.09,1203.04321,0.0,0.0,0.0,0.0,0.0
1709870400,67156.09,67238.2,66995.0,67069.22,818.14492,0.0,0.0,0.0,0.0,0.0
