ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1766790000,87549.99,87550.09,87331.85,87369.56,212.6429,0.00001722,0.00005000,0.5000,0.000000,1000000
1766793600,87369.56,87414.26,87253.05,87401.07,201.5972,0.00001722,0.00005000,0.5000,0.000000,1000000
1766797200,87401.08,87492.66,87333.00,87475.03,129.6819,0.00001722,0.00005000,0.5000,0.000000,1000000
1766800800,87475.03,87492.66,87392.64,87446.02,170.0172,0.00001722,0.00005000,0.5000,0.000000,1000000
1766804400,87446.01,87532.00,87386.97,87514.22,174.0538,0.00001722,0.00005000,0.5000,0.000000,1000000
1766808000,87514.23,87516.84,87463.32,87470.19,106.0389,0.00001722,0.00005000,0.5000,0.000000,1000000
1766811600,87470.19,87512.80,87446.19,87506.00,107.2124,0.00001722,0.00005000,0.5000,0.000000,1000000
1766815200,87506.01,87566.00,87417.93,87469.02,148.9155,0.00001722,0.00005000,0.5000,0.000000,1000000
1766818800,87469.02,87702.00,87469.01,87539.26,153.1866,0.00001722,0.00005000,0.5000,0.000000,1000000
1766822400,87539.26,87677.00,87539.25,87593.00,113.7600,0.00001722,0.00005000,0.5000,0.000000,1000000
1766826000,87593.01,87665.62,87533.84,87618.91,478.7910,0.00001722,0.00005000,0.5000,0.000000,1000000
1766829600,87618.90,87627.67,87370.73,87503.01,293.1198,0.00001722,0.00005000,0.5000,0.000000,1000000
1766833200,87503.02,87549.97,87442.15,87475.98,192.0839,0.00001722,0.00005000,0.5000,0.000000,1000000
1766836800,87475.99,87515.21,87422.41,87474.28,86.4954,0.00001722,0.00005000,0.5000,0.000000,1000000
1766840400,87474.28,87478.37,87308.05,87452.78,204.7260,0.00001722,0.00005000,0.5000,0.000000,1000000
1766844000,87452.79,87544.91,87390.16,87544.90,306.4250,0.00001722,0.00005000,0.5000,0.000000,1000000
1766847600,87544.89,87589.99,87484.71,87551.25,151.7441,0.00001722,0.00005000,0.5000,0.000000,1000000
1766851200,87551.26,87583.47,87442.08,87498.41,152.7789,0.00001722,0.00005000,0.5000,0.000000,1000000
1766854800,87498.42,87562.79,87467.33,87562.58,129.1644,0.00001722,0.00005000,0.5000,0.000000,1000000
1766858400,87562.57,87572.41,87463.76,87500.01,152.4059,0.00001722,0.00005000,0.5000,0.000000,1000000
1766862000,87500.01,87591.00,87500.00,87569.39,132.2421,0.00001722,0.00005000,0.5000,0.000000,1000000
1766865600,87569.39,87635.77,87523.78,87555.92,113.3197,0.00001722,0.00005000,0.5000,0.000000,1000000
1766869200,87555.92,87668.23,87555.91,87668.22,95.9304,0.00001722,0.00005000,0.5000,0.000000,1000000
1766872800,87668.23,87955.00,87499.99,87565.99,386.6174,0.00001722,0.00005000,0.5000,0.000000,1000000
1766876400,87566.00,87984.00,87565.99,87877.01,289.2439,0.00001722,0.00005000,0.5000,0.000000,1000000
1766880000,87877.00,87961.37,87705.97,87854.96,205.1778,0.00001722,0.00005000,0.5000,0.000000,1000000
1766883600,87854.97,87945.39,87739.06,87785.96,153.2198,0.00001722,0.00005000,0.5000,0.000000,1000000
1766887200,87785.97,87872.67,87755.80,87810.78,104.9736,0.00001722,0.00005000,0.5000,0.000000,1000000
1766890800,87810.79,87845.45,87725.47,87740.01,208.7152,0.00001722,0.00005000,0.5000,0.000000,1000000
1766894400,87740.00,87837.99,87693.00,87724.87,151.0763,0.00001722,0.00005000,0.5000,0.000000,1000000
1766898000,87724.86,87724.87,87614.79,87657.93,115.9055,0.00001722,0.00005000,0.5000,0.000000,1000000
1766901600,87657.94,87784.20,87647.42,87732.00,93.3346,0.00001722,0.00005000,0.5000,0.000000,1000000
1766905200,87732.01,87734.98,87675.87,87730.85,81.9139,0.00001722,0.00005000,0.5000,0.000000,1000000
1766908800,87730.86,87972.95,87730.86,87805.00,172.5297,0.00001722,0.00005000,0.5000,0.000000,1000000
1766912400,87805.00,87900.00,87720.00,87800.00,198.6359,0.00001722,0.00005000,0.5000,0.000000,1000000
1766916000,87800.00,88010.00,87799.99,87856.91,246.4383,0.00001722,0.00005000,0.5000,0.000000,1000000
1766919600,87856.91,87923.50,87818.58,87883.25,142.4398,0.00001722,0.00005000,0.5000,0.000000,1000000
1766923200,87883.25,87891.32,87794.86,87850.60,130.6231,0.00001722,0.00005000,0.5000,0.000000,1000000
1766926800,87850.59,87962.45,87820.00,87896.59,171.7327,0.00001722,0.00005000,0.5000,0.000000,1000000
1766930400,87896.60,88088.75,87896.59,87910.00,249.6347,0.00001722,0.00005000,0.5000,0.000000,1000000
1766934000,87910.00,88006.00,87824.18,87836.27,269.2661,0.00001722,0.00005000,0.5000,0.000000,1000000
1766937600,87836.27,87898.42,87740.00,87814.04,180.8900,0.00001722,0.00005000,0.5000,0.000000,1000000
1766941200,87814.04,87931.59,87760.00,87760.00,91.8913,0.00001722,0.00005000,0.5000,0.000000,1000000
1766944800,87760.01,87768.79,87500.26,87598.49,404.2204,0.00001722,0.00005000,0.5000,0.000000,1000000
1766948400,87598.49,87698.30,87511.27,87520.75,204.8354,0.00001722,0.00005000,0.5000,0.000000,1000000
1766952000,87520.75,87655.28,87446.73,87514.76,144.3345,0.00001722,0.00005000,0.5000,0.000000,1000000
1766955600,87514.75,87592.67,87435.00,87588.37,122.3881,0.00001722,0.00005000,0.5000,0.000000,1000000
1766959200,87588.37,87992.70,87481.55,87900.09,295.3822,0.00001722,0.00005000,0.5000,0.000000,1000000
1766962800,87900.09,88049.53,87634.92,87952.71,306.7339,0.00001722,0.00005000,0.5000,0.000000,1000000
1766966400,87952.71,88444.19,87813.17,88295.69,572.3777,0.00001722,0.00005000,0.5000,0.000000,1000000
1766970000,88295.68,88480.00,87849.42,88445.57,562.8830,0.00001722,0.00005000,0.5000,0.000000,1000000
1766973600,88445.57,89383.74,88445.57,89163.25,1796.4787,0.00001722,0.00005000,0.5000,0.000000,1000000
1766977200,89163.25,90169.06,89101.79,90123.55,1827.3176,0.00001722,0.00005000,0.5000,0.000000,1000000
1766980800,90123.55,90406.08,89952.81,90143.06,1199.9569,0.00001722,0.00005000,0.5000,0.000000,1000000
1766984400,90143.07,90300.07,89931.37,89984.00,828.2861,0.00001722,0.00005000,0.5000,0.000000,1000000
1766988000,89984.00,90121.21,89749.87,89777.26,503.1284,0.00001722,0.00005000,0.5000,0.000000,1000000
1766991600,89777.25,89846.71,89507.03,89617.71,971.6155,0.00001722,0.00005000,0.5000,0.000000,1000000
1766995200,89617.71,89825.01,89444.47,89555.10,990.6743,0.00001722,0.00005000,0.5000,0.000000,1000000
1766998800,89555.10,89618.22,87770.10,88100.05,2360.5995,0.00001722,0.00005000,0.5000,0.000000,1000000
1767002400,88100.50,88270.02,87653.69,87780.01,807.4191,0.00001722,0.00005000,0.5000,0.000000,1000000
1767006000,87780.00,87793.27,87567.65,87567.66,450.0773,0.00001722,0.00005000,0.5000,0.000000,1000000
1767009600,87567.65,87636.34,86806.50,87397.00,1590.9773,0.00001722,0.00005000,0.5000,0.000000,1000000
1767013200,87396.99,87537.23,87165.04,87387.71,611.5172,0.00001722,0.00005000,0.5000,0.000000,1000000
1767016800,87387.70,88190.71,87259.30,87429.96,985.6991,0.00001722,0.00005000,0.5000,0.000000,1000000
1767020400,87429.97,87918.69,87222.41,87691.62,990.1571,0.00001722,0.00005000,0.5000,0.000000,1000000
1767024000,87691.62,87840.08,87439.03,87627.11,372.3416,0.00001722,0.00005000,0.5000,0.000000,1000000
1767027600,87627.11,87850.00,87350.00,87849.99,322.8352,0.00001722,0.00005000,0.5000,0.000000,1000000
1767031200,87850.00,87996.22,87361.53,87464.77,459.7586,0.00001722,0.00005000,0.5000,0.000000,1000000
1767034800,87464.78,87668.23,87312.34,87366.23,302.7479,0.00001722,0.00005000,0.5000,0.000000,1000000
1767038400,87366.23,87597.59,87085.80,87212.01,665.4604,0.00001722,0.00005000,0.5000,0.000000,1000000
1767042000,87212.01,87371.62,87173.31,87337.85,221.0415,0.00001722,0.00005000,0.5000,0.000000,1000000
1767045600,87337.85,87404.29,87071.49,87351.05,310.5373,0.00001722,0.00005000,0.5000,0.000000,1000000
1767049200,87351.05,87395.07,87188.00,87237.13,191.0986,0.00001722,0.00005000,0.5000,0.000000,1000000
1767052800,87237.13,87359.40,87105.09,87250.23,230.5106,0.00001722,0.00005000,0.5000,0.000000,1000000
1767056400,87250.22,87356.62,87117.87,87308.23,239.5794,0.00001722,0.00005000,0.5000,0.000000,1000000
